,Unnamed: 0,Date,Solar0,Solar1,Solar2,Solar3,Solar4,Solar5,Time,olympic_solar,oakleigh_solar,moorabbin_solar
139701,139701,2020-06-28,18.5,8.06,6.76,6.28,4.02,18.96,02:45:00,9.3,9.2,9.2
139702,139702,2020-06-28,18.15,7.96,6.69,6.25,3.96,18.17,03:00:00,9.3,9.2,9.2
139703,139703,2020-06-28,17.46,7.73,6.41,6.05,3.81,17.17,03:15:00,9.3,9.2,9.2
139704,139704,2020-06-28,16.77,7.5,6.12,5.87,3.67,16.18,03:30:00,9.3,9.2,9.2
139705,139705,2020-06-28,15.87,7.19,5.8,5.6,3.48,15.39,03:45:00,9.3,9.2,9.2
139706,139706,2020-06-28,14.97,6.87,5.47,5.33,3.29,14.61,04:00:00,9.3,9.2,9.2
139707,139707,2020-06-28,13.6,6.38,4.98,4.98,3.02,13.87,04:15:00,9.3,9.2,9.2
139708,139708,2020-06-28,12.23,5.9,4.49,4.62,2.75,13.13,04:30:00,9.3,9.2,9.2
139709,139709,2020-06-28,10.28,5.17,3.94,4.11,2.4,12.03,04:45:00,9.3,9.2,9.2
139710,139710,2020-06-28,8.33,4.45,3.4,3.58,2.05,10.92,05:00:00,9.3,9.2,9.2
139711,139711,2020-06-28,6.63,3.6,2.71,2.88,1.67,9.2,05:15:00,9.3,9.2,9.2
139712,139712,2020-06-28,4.93,2.75,2.01,2.17,1.3,7.48,05:30:00,9.3,9.2,9.2
139713,139713,2020-06-28,3.4,2.0,1.44,1.64,0.96,5.67,05:45:00,9.3,9.2,9.2
139714,139714,2020-06-28,1.87,1.26,0.88,1.11,0.62,3.85,06:00:00,9.3,9.2,9.2
139715,139715,2020-06-28,1.15,0.77,0.55,0.68,0.38,2.36,06:15:00,9.3,9.2,9.2
139716,139716,2020-06-28,0.43,0.28,0.23,0.24,0.14,0.88,06:30:00,9.3,9.2,9.2
139717,139717,2020-06-28,0.24,0.15,0.12,0.13,0.07,0.47,06:45:00,9.3,9.2,9.2
139718,139718,2020-06-28,0.03,0.03,0.01,0.01,0.01,0.07,07:00:00,9.3,9.2,9.2
139719,139719,2020-06-28,0.02,0.01,0.01,0.01,0.0,0.04,07:15:00,9.3,9.2,9.2
139720,139720,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,07:30:00,9.3,9.2,9.2
139721,139721,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,07:45:00,9.3,9.2,9.2
139722,139722,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,08:00:00,9.3,9.2,9.2
139723,139723,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,08:15:00,9.3,9.2,9.2
139724,139724,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,08:30:00,9.3,9.2,9.2
139725,139725,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,08:45:00,9.3,9.2,9.2
139726,139726,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,09:00:00,9.3,9.2,9.2
139727,139727,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,09:15:00,9.3,9.2,9.2
139728,139728,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,09:30:00,9.3,9.2,9.2
139729,139729,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,09:45:00,9.3,9.2,9.2
139730,139730,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,10:00:00,9.3,9.2,9.2
139731,139731,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,10:15:00,9.3,9.2,9.2
139732,139732,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,10:30:00,9.3,9.2,9.2
139733,139733,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,10:45:00,9.3,9.2,9.2
139734,139734,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,11:00:00,9.3,9.2,9.2
139735,139735,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,11:15:00,9.3,9.2,9.2
139736,139736,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,11:30:00,9.3,9.2,9.2
139737,139737,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,11:45:00,9.3,9.2,9.2
139738,139738,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,12:00:00,9.3,9.2,9.2
139739,139739,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,12:15:00,9.3,9.2,9.2
139740,139740,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,12:30:00,9.3,9.2,9.2
139741,139741,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,12:45:00,9.3,9.2,9.2
139742,139742,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,13:00:00,9.3,9.2,9.2
139743,139743,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,13:15:00,9.3,9.2,9.2
139744,139744,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,13:30:00,9.3,9.2,9.2
139745,139745,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,13:45:00,9.3,9.2,9.2
139746,139746,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,14:00:00,9.3,9.2,9.2
139747,139747,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,14:15:00,9.3,9.2,9.2
139748,139748,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,14:30:00,9.3,9.2,9.2
139749,139749,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,14:45:00,9.3,9.2,9.2
139750,139750,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,15:00:00,9.3,9.2,9.2
139751,139751,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,15:15:00,9.3,9.2,9.2
139752,139752,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,15:30:00,9.3,9.2,9.2
139753,139753,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,15:45:00,9.3,9.2,9.2
139754,139754,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,16:00:00,9.3,9.2,9.2
139755,139755,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,16:15:00,9.3,9.2,9.2
139756,139756,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,16:30:00,9.3,9.2,9.2
139757,139757,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,16:45:00,9.3,9.2,9.2
139758,139758,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,17:00:00,9.3,9.2,9.2
139759,139759,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,17:15:00,9.3,9.2,9.2
139760,139760,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,17:30:00,9.3,9.2,9.2
139761,139761,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,17:45:00,9.3,9.2,9.2
139762,139762,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,18:00:00,9.3,9.2,9.2
139763,139763,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,18:15:00,9.3,9.2,9.2
139764,139764,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,18:30:00,9.3,9.2,9.2
139765,139765,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,18:45:00,9.3,9.2,9.2
139766,139766,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,19:00:00,9.3,9.2,9.2
139767,139767,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,19:15:00,9.3,9.2,9.2
139768,139768,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,19:30:00,9.3,9.2,9.2
139769,139769,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,19:45:00,9.3,9.2,9.2
139770,139770,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,20:00:00,9.3,9.2,9.2
139771,139771,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,20:15:00,9.3,9.2,9.2
139772,139772,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,20:30:00,9.3,9.2,9.2
139773,139773,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,20:45:00,9.3,9.2,9.2
139774,139774,2020-06-28,0.01,0.0,0.0,0.0,0.0,0.0,21:00:00,9.3,9.2,9.2
139775,139775,2020-06-28,0.09,0.05,0.03,0.03,0.02,0.16,21:15:00,9.3,9.2,9.2
139776,139776,2020-06-28,0.17,0.1,0.07,0.06,0.04,0.32,21:30:00,9.3,9.2,9.2
139777,139777,2020-06-28,0.58,0.33,0.26,0.2,0.22,1.21,21:45:00,9.3,9.2,9.2
139778,139778,2020-06-28,0.99,0.55,0.45,0.34,0.39,2.1,22:00:00,9.3,9.2,9.2
139779,139779,2020-06-28,1.81,1.02,0.79,0.64,0.69,4.48,22:15:00,9.3,9.2,9.2
139780,139780,2020-06-28,2.63,1.49,1.15,0.93,0.99,6.85,22:30:00,9.3,9.2,9.2
139781,139781,2020-06-28,3.63,2.2,1.61,1.43,1.37,8.41,22:45:00,9.3,9.2,9.2
139782,139782,2020-06-28,4.63,2.91,2.08,1.92,1.75,9.98,23:00:00,9.3,9.2,9.2
139783,139783,2020-06-28,5.75,3.64,2.71,2.48,2.14,11.15,23:15:00,9.3,9.2,9.2
139784,139784,2020-06-28,6.86,4.38,3.33,3.05,2.54,12.31,23:30:00,9.3,9.2,9.2
139785,139785,2020-06-28,8.92,5.01,3.89,3.6,2.82,13.37,23:45:00,9.3,9.2,9.2
139786,139786,2020-06-29,10.98,5.64,4.45,4.16,3.1,14.43,00:00:00,9.3,9.3,9.2
139787,139787,2020-06-29,13.41,6.18,4.88,4.6,3.32,15.16,00:15:00,9.3,9.3,9.2
139788,139788,2020-06-29,15.84,6.72,5.32,5.04,3.54,15.89,00:30:00,9.3,9.3,9.2
139789,139789,2020-06-29,17.01,7.07,5.66,5.37,3.72,16.45,00:45:00,9.3,9.3,9.2
139790,139790,2020-06-29,18.18,7.42,6.0,5.69,3.9,17.01,01:00:00,9.3,9.3,9.2
139791,139791,2020-06-29,18.59,7.67,6.26,5.89,3.99,17.84,01:15:00,9.3,9.3,9.2
139792,139792,2020-06-29,19.0,7.93,6.53,6.08,4.08,18.66,01:30:00,9.3,9.3,9.2
139793,139793,2020-06-29,19.19,8.09,6.69,6.23,4.12,19.59,01:45:00,9.3,9.3,9.2
139794,139794,2020-06-29,19.37,8.24,6.86,6.38,4.17,20.51,02:00:00,9.3,9.3,9.2
139795,139795,2020-06-29,19.34,8.27,6.91,6.42,4.19,20.59,02:15:00,9.3,9.3,9.2
139796,139796,2020-06-29,19.3,8.29,6.96,6.46,4.2,20.68,02:30:00,9.3,9.3,9.2
139797,139797,2020-06-29,18.95,8.22,6.9,6.42,4.13,19.75,02:45:00,9.3,9.3,9.2
139798,139798,2020-06-29,18.59,8.15,6.84,6.38,4.06,18.82,03:00:00,9.3,9.3,9.2
139799,139799,2020-06-29,17.96,7.94,6.59,6.21,3.92,17.71,03:15:00,9.3,9.3,9.2
139800,139800,2020-06-29,17.32,7.72,6.33,6.05,3.79,16.61,03:30:00,9.3,9.3,9.2
139801,139801,2020-06-29,16.36,7.39,5.97,5.77,3.58,15.82,03:45:00,9.3,9.3,9.2
139802,139802,2020-06-29,15.4,7.07,5.62,5.48,3.38,15.04,04:00:00,9.3,9.3,9.2
139803,139803,2020-06-29,14.01,6.57,5.11,5.12,3.1,14.27,04:15:00,9.3,9.3,9.2
139804,139804,2020-06-29,12.62,6.07,4.61,4.76,2.82,13.51,04:30:00,9.3,9.3,9.2
139805,139805,2020-06-29,10.63,5.32,4.05,4.24,2.46,12.43,04:45:00,9.3,9.3,9.2
139806,139806,2020-06-29,8.64,4.58,3.5,3.71,2.1,11.34,05:00:00,9.3,9.3,9.2
139807,139807,2020-06-29,6.92,3.74,2.81,3.01,1.73,9.64,05:15:00,9.3,9.3,9.2
139808,139808,2020-06-29,5.2,2.9,2.13,2.31,1.36,7.93,05:30:00,9.3,9.3,9.2
139809,139809,2020-06-29,3.57,2.13,1.53,1.76,1.01,6.08,05:45:00,9.3,9.3,9.2
139810,139810,2020-06-29,1.93,1.36,0.94,1.21,0.66,4.23,06:00:00,9.3,9.3,9.2
139811,139811,2020-06-29,1.16,0.82,0.58,0.74,0.41,2.57,06:15:00,9.3,9.3,9.2
139812,139812,2020-06-29,0.39,0.28,0.23,0.28,0.15,0.92,06:30:00,9.3,9.3,9.2
139813,139813,2020-06-29,0.21,0.15,0.12,0.15,0.08,0.5,06:45:00,9.3,9.3,9.2
139814,139814,2020-06-29,0.04,0.03,0.01,0.01,0.01,0.08,07:00:00,9.3,9.3,9.2
139815,139815,2020-06-29,0.03,0.01,0.01,0.01,0.01,0.04,07:15:00,9.3,9.3,9.2
139816,139816,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,07:30:00,9.3,9.3,9.2
139817,139817,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,07:45:00,9.3,9.3,9.2
139818,139818,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,08:00:00,9.3,9.3,9.2
139819,139819,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,08:15:00,9.3,9.3,9.2
139820,139820,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,08:30:00,9.3,9.3,9.2
139821,139821,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,08:45:00,9.3,9.3,9.2
139822,139822,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,09:00:00,9.3,9.3,9.2
139823,139823,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,09:15:00,9.3,9.3,9.2
139824,139824,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,09:30:00,9.3,9.3,9.2
139825,139825,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,09:45:00,9.3,9.3,9.2
139826,139826,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,10:00:00,9.3,9.3,9.2
139827,139827,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,10:15:00,9.3,9.3,9.2
139828,139828,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,10:30:00,9.3,9.3,9.2
139829,139829,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,10:45:00,9.3,9.3,9.2
139830,139830,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,11:00:00,9.3,9.3,9.2
139831,139831,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,11:15:00,9.3,9.3,9.2
139832,139832,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,11:30:00,9.3,9.3,9.2
139833,139833,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,11:45:00,9.3,9.3,9.2
139834,139834,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,12:00:00,9.3,9.3,9.2
139835,139835,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,12:15:00,9.3,9.3,9.2
139836,139836,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,12:30:00,9.3,9.3,9.2
139837,139837,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,12:45:00,9.3,9.3,9.2
139838,139838,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,13:00:00,9.3,9.3,9.2
139839,139839,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,13:15:00,9.3,9.3,9.2
139840,139840,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,13:30:00,9.3,9.3,9.2
139841,139841,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,13:45:00,9.3,9.3,9.2
139842,139842,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,14:00:00,9.3,9.3,9.2
139843,139843,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,14:15:00,9.3,9.3,9.2
139844,139844,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,14:30:00,9.3,9.3,9.2
139845,139845,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,14:45:00,9.3,9.3,9.2
139846,139846,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,15:00:00,9.3,9.3,9.2
139847,139847,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,15:15:00,9.3,9.3,9.2
139848,139848,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,15:30:00,9.3,9.3,9.2
139849,139849,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,15:45:00,9.3,9.3,9.2
139850,139850,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,16:00:00,9.3,9.3,9.2
139851,139851,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,16:15:00,9.3,9.3,9.2
139852,139852,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,16:30:00,9.3,9.3,9.2
139853,139853,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,16:45:00,9.3,9.3,9.2
139854,139854,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,17:00:00,9.3,9.3,9.2
139855,139855,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,17:15:00,9.3,9.3,9.2
139856,139856,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,17:30:00,9.3,9.3,9.2
139857,139857,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,17:45:00,9.3,9.3,9.2
139858,139858,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,18:00:00,9.3,9.3,9.2
139859,139859,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,18:15:00,9.3,9.3,9.2
139860,139860,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,18:30:00,9.3,9.3,9.2
139861,139861,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,18:45:00,9.3,9.3,9.2
139862,139862,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,19:00:00,9.3,9.3,9.2
139863,139863,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,19:15:00,9.3,9.3,9.2
139864,139864,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,19:30:00,9.3,9.3,9.2
139865,139865,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,19:45:00,9.3,9.3,9.2
139866,139866,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,20:00:00,9.3,9.3,9.2
139867,139867,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,20:15:00,9.3,9.3,9.2
139868,139868,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,20:30:00,9.3,9.3,9.2
139869,139869,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,20:45:00,9.3,9.3,9.2
139870,139870,2020-06-29,0.01,0.0,0.0,0.0,0.0,0.0,21:00:00,9.3,9.3,9.2
139871,139871,2020-06-29,0.08,0.04,0.03,0.03,0.02,0.14,21:15:00,9.3,9.3,9.2
139872,139872,2020-06-29,0.15,0.09,0.06,0.05,0.04,0.28,21:30:00,9.3,9.3,9.2
139873,139873,2020-06-29,0.63,0.33,0.27,0.23,0.2,1.16,21:45:00,9.3,9.3,9.2
139874,139874,2020-06-29,1.11,0.57,0.47,0.41,0.36,2.04,22:00:00,9.3,9.3,9.2
139875,139875,2020-06-29,1.85,0.88,0.72,0.64,0.53,3.42,22:15:00,9.3,9.3,9.2
139876,139876,2020-06-29,2.59,1.19,0.96,0.86,0.71,4.8,22:30:00,9.3,9.3,9.2
139877,139877,2020-06-29,3.67,1.74,1.39,1.26,0.99,6.19,22:45:00,9.3,9.3,9.2
139878,139878,2020-06-29,4.74,2.29,1.8,1.66,1.27,7.58,23:00:00,9.3,9.3,9.2
139879,139879,2020-06-29,5.49,2.42,2.04,1.88,1.33,7.58,23:15:00,9.3,9.3,9.2
139880,139880,2020-06-29,6.25,2.54,2.27,2.1,1.39,7.58,23:30:00,9.3,9.3,9.2
139881,139881,2020-06-29,6.83,2.75,2.48,2.3,1.48,8.03,23:45:00,9.3,9.3,9.2
139882,139882,2020-06-30,7.42,2.96,2.69,2.5,1.58,8.48,00:00:00,7.7,8.0,8.2
139883,139883,2020-06-30,11.06,4.48,3.79,3.58,2.37,11.87,00:15:00,7.7,8.0,8.2
139884,139884,2020-06-30,14.7,6.0,4.89,4.66,3.16,15.26,00:30:00,7.7,8.0,8.2
139885,139885,2020-06-30,15.79,6.41,5.22,4.96,3.38,15.87,00:45:00,7.7,8.0,8.2
139886,139886,2020-06-30,16.88,6.82,5.55,5.25,3.59,16.48,01:00:00,7.7,8.0,8.2
139887,139887,2020-06-30,18.27,7.5,6.14,5.76,3.9,18.08,01:15:00,7.7,8.0,8.2
139888,139888,2020-06-30,19.66,8.17,6.73,6.26,4.22,19.68,01:30:00,7.7,8.0,8.2
139889,139889,2020-06-30,17.8,7.53,6.19,5.76,3.81,18.67,01:45:00,7.7,8.0,8.2
139890,139890,2020-06-30,15.94,6.88,5.64,5.25,3.41,17.66,02:00:00,7.7,8.0,8.2
139891,139891,2020-06-30,17.29,7.4,6.12,5.7,3.7,19.21,02:15:00,7.7,8.0,8.2
139892,139892,2020-06-30,18.65,7.92,6.59,6.15,3.98,20.76,02:30:00,7.7,8.0,8.2
139893,139893,2020-06-30,14.37,6.12,5.12,4.81,3.06,16.3,02:45:00,7.7,8.0,8.2
139894,139894,2020-06-30,10.1,4.32,3.65,3.48,2.15,11.85,03:00:00,7.7,8.0,8.2
139895,139895,2020-06-30,9.89,4.13,3.6,3.46,2.12,11.67,03:15:00,7.7,8.0,8.2
139896,139896,2020-06-30,9.68,3.94,3.55,3.44,2.1,11.49,03:30:00,7.7,8.0,8.2
139897,139897,2020-06-30,11.26,4.63,4.08,3.93,2.42,12.76,03:45:00,7.7,8.0,8.2
139898,139898,2020-06-30,12.84,5.33,4.62,4.42,2.73,14.02,04:00:00,7.7,8.0,8.2
139899,139899,2020-06-30,9.54,3.98,3.43,3.28,2.04,10.37,04:15:00,7.7,8.0,8.2
139900,139900,2020-06-30,6.25,2.64,2.24,2.13,1.34,6.71,04:30:00,7.7,8.0,8.2
139901,139901,2020-06-30,5.04,2.07,1.81,1.72,1.08,5.43,04:45:00,7.7,8.0,8.2
139902,139902,2020-06-30,3.83,1.5,1.39,1.3,0.82,4.15,05:00:00,7.7,8.0,8.2
139903,139903,2020-06-30,2.98,1.18,1.09,1.02,0.65,3.25,05:15:00,7.7,8.0,8.2
139904,139904,2020-06-30,2.14,0.85,0.8,0.74,0.47,2.35,05:30:00,7.7,8.0,8.2
139905,139905,2020-06-30,1.41,0.57,0.53,0.49,0.3,1.56,05:45:00,7.7,8.0,8.2
139906,139906,2020-06-30,0.69,0.28,0.26,0.23,0.14,0.77,06:00:00,7.7,8.0,8.2
139907,139907,2020-06-30,0.43,0.19,0.16,0.15,0.09,0.5,06:15:00,7.7,8.0,8.2
139908,139908,2020-06-30,0.18,0.09,0.07,0.06,0.04,0.23,06:30:00,7.7,8.0,8.2
139909,139909,2020-06-30,0.09,0.04,0.04,0.03,0.02,0.11,06:45:00,7.7,8.0,8.2
139910,139910,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,07:00:00,7.7,8.0,8.2
139911,139911,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,07:15:00,7.7,8.0,8.2
139912,139912,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,07:30:00,7.7,8.0,8.2
139913,139913,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,07:45:00,7.7,8.0,8.2
139914,139914,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,08:00:00,7.7,8.0,8.2
139915,139915,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,08:15:00,7.7,8.0,8.2
139916,139916,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,08:30:00,7.7,8.0,8.2
139917,139917,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,08:45:00,7.7,8.0,8.2
139918,139918,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,09:00:00,7.7,8.0,8.2
139919,139919,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,09:15:00,7.7,8.0,8.2
139920,139920,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,09:30:00,7.7,8.0,8.2
139921,139921,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,09:45:00,7.7,8.0,8.2
139922,139922,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,10:00:00,7.7,8.0,8.2
139923,139923,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,10:15:00,7.7,8.0,8.2
139924,139924,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,10:30:00,7.7,8.0,8.2
139925,139925,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,10:45:00,7.7,8.0,8.2
139926,139926,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,11:00:00,7.7,8.0,8.2
139927,139927,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,11:15:00,7.7,8.0,8.2
139928,139928,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,11:30:00,7.7,8.0,8.2
139929,139929,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,11:45:00,7.7,8.0,8.2
139930,139930,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,12:00:00,7.7,8.0,8.2
139931,139931,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,12:15:00,7.7,8.0,8.2
139932,139932,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,12:30:00,7.7,8.0,8.2
139933,139933,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,12:45:00,7.7,8.0,8.2
139934,139934,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,13:00:00,7.7,8.0,8.2
139935,139935,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,13:15:00,7.7,8.0,8.2
139936,139936,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,13:30:00,7.7,8.0,8.2
139937,139937,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,13:45:00,7.7,8.0,8.2
139938,139938,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,14:00:00,7.7,8.0,8.2
139939,139939,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,14:15:00,7.7,8.0,8.2
139940,139940,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,14:30:00,7.7,8.0,8.2
139941,139941,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,14:45:00,7.7,8.0,8.2
139942,139942,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,15:00:00,7.7,8.0,8.2
139943,139943,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,15:15:00,7.7,8.0,8.2
139944,139944,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,15:30:00,7.7,8.0,8.2
139945,139945,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,15:45:00,7.7,8.0,8.2
139946,139946,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,16:00:00,7.7,8.0,8.2
139947,139947,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,16:15:00,7.7,8.0,8.2
139948,139948,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,16:30:00,7.7,8.0,8.2
139949,139949,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,16:45:00,7.7,8.0,8.2
139950,139950,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,17:00:00,7.7,8.0,8.2
139951,139951,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,17:15:00,7.7,8.0,8.2
139952,139952,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,17:30:00,7.7,8.0,8.2
139953,139953,2020-06-30,0.01,0.0,0.0,0.0,0.0,0.0,17:45:00,7.7,8.0,8.2
