,Unnamed: 0,Date,Time,DateTime,Solar0,Solar1,Solar2,Solar3,Solar4,Solar5,olympic_solar,oakleigh_solar,moorabbin_solar
7688,141290,2020-07-14,16:00:00,2020-07-14 16:00:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7689,141291,2020-07-14,16:15:00,2020-07-14 16:15:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7690,141292,2020-07-14,16:30:00,2020-07-14 16:30:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7691,141293,2020-07-14,16:45:00,2020-07-14 16:45:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7692,141294,2020-07-14,17:00:00,2020-07-14 17:00:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7693,141295,2020-07-14,17:15:00,2020-07-14 17:15:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7694,141296,2020-07-14,17:30:00,2020-07-14 17:30:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7695,141297,2020-07-14,17:45:00,2020-07-14 17:45:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7696,141298,2020-07-14,18:00:00,2020-07-14 18:00:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7697,141299,2020-07-14,18:15:00,2020-07-14 18:15:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7698,141300,2020-07-14,18:30:00,2020-07-14 18:30:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7699,141301,2020-07-14,18:45:00,2020-07-14 18:45:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7700,141302,2020-07-14,19:00:00,2020-07-14 19:00:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7701,141303,2020-07-14,19:15:00,2020-07-14 19:15:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7702,141304,2020-07-14,19:30:00,2020-07-14 19:30:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7703,141305,2020-07-14,19:45:00,2020-07-14 19:45:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7704,141306,2020-07-14,20:00:00,2020-07-14 20:00:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7705,141307,2020-07-14,20:15:00,2020-07-14 20:15:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7706,141308,2020-07-14,20:30:00,2020-07-14 20:30:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7707,141309,2020-07-14,20:45:00,2020-07-14 20:45:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7708,141310,2020-07-14,21:00:00,2020-07-14 21:00:00,0.01,0.0,0.0,0.0,0.0,0.0,7.6,8.1,8.1
7709,141311,2020-07-14,21:15:00,2020-07-14 21:15:00,0.13,0.07,0.05,0.04,0.04,0.23,7.6,8.1,8.1
7710,141312,2020-07-14,21:30:00,2020-07-14 21:30:00,0.25,0.14,0.1,0.08,0.07,0.45,7.6,8.1,8.1
7711,141313,2020-07-14,21:45:00,2020-07-14 21:45:00,0.74,0.39,0.33,0.24,0.28,1.74,7.6,8.1,8.1
7712,141314,2020-07-14,22:00:00,2020-07-14 22:00:00,1.23,0.65,0.56,0.41,0.49,3.04,7.6,8.1,8.1
7713,141315,2020-07-14,22:15:00,2020-07-14 22:15:00,2.12,1.19,0.93,0.76,0.81,5.17,7.6,8.1,8.1
7714,141316,2020-07-14,22:30:00,2020-07-14 22:30:00,3.01,1.74,1.29,1.1,1.12,7.31,7.6,8.1,8.1
7715,141317,2020-07-14,22:45:00,2020-07-14 22:45:00,4.13,2.48,1.84,1.64,1.56,8.96,7.6,8.1,8.1
7716,141318,2020-07-14,23:00:00,2020-07-14 23:00:00,5.25,3.21,2.38,2.17,2.01,10.62,7.6,8.1,8.1
7717,141319,2020-07-14,23:15:00,2020-07-14 23:15:00,6.76,3.97,3.04,2.76,2.38,11.83,7.6,8.1,8.1
7718,141320,2020-07-14,23:30:00,2020-07-14 23:30:00,8.28,4.74,3.69,3.36,2.75,13.05,7.6,8.1,8.1
7719,141321,2020-07-14,23:45:00,2020-07-14 23:45:00,11.02,5.37,4.25,3.91,3.04,14.09,7.6,8.1,8.1
7720,141322,2020-07-15,00:00:00,2020-07-15 00:00:00,13.76,6.01,4.8,4.46,3.33,15.13,9.4,10.1,9.9
7721,141323,2020-07-15,00:15:00,2020-07-15 00:15:00,16.16,6.61,5.37,5.05,3.64,16.9,9.4,10.1,9.9
7722,141324,2020-07-15,00:30:00,2020-07-15 00:30:00,18.56,7.21,5.93,5.63,3.94,18.66,9.4,10.1,9.9
7723,141325,2020-07-15,00:45:00,2020-07-15 00:45:00,19.34,7.66,6.31,5.98,4.14,21.08,9.4,10.1,9.9
7724,141326,2020-07-15,01:00:00,2020-07-15 01:00:00,20.11,8.12,6.7,6.33,4.34,23.49,9.4,10.1,9.9
7725,141327,2020-07-15,01:15:00,2020-07-15 01:15:00,20.32,8.37,6.9,6.5,4.41,25.58,9.4,10.1,9.9
7726,141328,2020-07-15,01:30:00,2020-07-15 01:30:00,20.54,8.63,7.1,6.67,4.49,27.66,9.4,10.1,9.9
7727,141329,2020-07-15,01:45:00,2020-07-15 01:45:00,20.18,8.24,6.88,6.48,4.36,28.27,9.4,10.1,9.9
7728,141330,2020-07-15,02:00:00,2020-07-15 02:00:00,19.82,7.86,6.67,6.29,4.24,28.88,9.4,10.1,9.9
7729,141331,2020-07-15,02:15:00,2020-07-15 02:15:00,20.29,8.32,7.08,6.63,4.39,29.12,9.4,10.1,9.9
7730,141332,2020-07-15,02:30:00,2020-07-15 02:30:00,20.76,8.78,7.49,6.96,4.54,29.36,9.4,10.1,9.9
7731,141333,2020-07-15,02:45:00,2020-07-15 02:45:00,19.87,8.6,7.29,6.79,4.37,27.93,9.4,10.1,9.9
7732,141334,2020-07-15,03:00:00,2020-07-15 03:00:00,18.97,8.41,7.09,6.62,4.2,26.51,9.4,10.1,9.9
7733,141335,2020-07-15,03:15:00,2020-07-15 03:15:00,18.85,7.96,6.83,6.38,4.13,25.32,9.4,10.1,9.9
7734,141336,2020-07-15,03:30:00,2020-07-15 03:30:00,18.73,7.5,6.58,6.15,4.06,24.13,9.4,10.1,9.9
7735,141337,2020-07-15,03:45:00,2020-07-15 03:45:00,18.59,7.71,6.58,6.22,4.04,22.19,9.4,10.1,9.9
7736,141338,2020-07-15,04:00:00,2020-07-15 04:00:00,18.45,7.92,6.59,6.29,4.03,20.25,9.4,10.1,9.9
7737,141339,2020-07-15,04:15:00,2020-07-15 04:15:00,16.77,7.45,6.02,5.85,3.69,17.93,9.4,10.1,9.9
7738,141340,2020-07-15,04:30:00,2020-07-15 04:30:00,15.09,6.98,5.44,5.4,3.35,15.6,9.4,10.1,9.9
7739,141341,2020-07-15,04:45:00,2020-07-15 04:45:00,12.64,6.2,4.75,4.87,2.92,14.09,9.4,10.1,9.9
7740,141342,2020-07-15,05:00:00,2020-07-15 05:00:00,10.2,5.41,4.05,4.33,2.48,12.59,9.4,10.1,9.9
7741,141343,2020-07-15,05:15:00,2020-07-15 05:15:00,8.26,4.46,3.36,3.6,2.09,10.93,9.4,10.1,9.9
7742,141344,2020-07-15,05:30:00,2020-07-15 05:30:00,6.32,3.51,2.67,2.87,1.7,9.27,9.4,10.1,9.9
7743,141345,2020-07-15,05:45:00,2020-07-15 05:45:00,4.72,2.74,1.99,2.24,1.3,7.48,9.4,10.1,9.9
7744,141346,2020-07-15,06:00:00,2020-07-15 06:00:00,3.12,1.97,1.31,1.61,0.91,5.71,9.4,10.1,9.9
7745,141347,2020-07-15,06:15:00,2020-07-15 06:15:00,1.89,1.24,0.86,1.06,0.6,3.74,9.4,10.1,9.9
7746,141348,2020-07-15,06:30:00,2020-07-15 06:30:00,0.66,0.52,0.41,0.52,0.28,1.77,9.4,10.1,9.9
7747,141349,2020-07-15,06:45:00,2020-07-15 06:45:00,0.37,0.29,0.22,0.27,0.15,0.97,9.4,10.1,9.9
7748,141350,2020-07-15,07:00:00,2020-07-15 07:00:00,0.09,0.06,0.03,0.03,0.02,0.16,9.4,10.1,9.9
7749,141351,2020-07-15,07:15:00,2020-07-15 07:15:00,0.05,0.03,0.01,0.01,0.01,0.08,9.4,10.1,9.9
7750,141352,2020-07-15,07:30:00,2020-07-15 07:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7751,141353,2020-07-15,07:45:00,2020-07-15 07:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7752,141354,2020-07-15,08:00:00,2020-07-15 08:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7753,141355,2020-07-15,08:15:00,2020-07-15 08:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7754,141356,2020-07-15,08:30:00,2020-07-15 08:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7755,141357,2020-07-15,08:45:00,2020-07-15 08:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7756,141358,2020-07-15,09:00:00,2020-07-15 09:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7757,141359,2020-07-15,09:15:00,2020-07-15 09:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7758,141360,2020-07-15,09:30:00,2020-07-15 09:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7759,141361,2020-07-15,09:45:00,2020-07-15 09:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7760,141362,2020-07-15,10:00:00,2020-07-15 10:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7761,141363,2020-07-15,10:15:00,2020-07-15 10:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7762,141364,2020-07-15,10:30:00,2020-07-15 10:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7763,141365,2020-07-15,10:45:00,2020-07-15 10:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7764,141366,2020-07-15,11:00:00,2020-07-15 11:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7765,141367,2020-07-15,11:15:00,2020-07-15 11:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7766,141368,2020-07-15,11:30:00,2020-07-15 11:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7767,141369,2020-07-15,11:45:00,2020-07-15 11:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7768,141370,2020-07-15,12:00:00,2020-07-15 12:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7769,141371,2020-07-15,12:15:00,2020-07-15 12:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7770,141372,2020-07-15,12:30:00,2020-07-15 12:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7771,141373,2020-07-15,12:45:00,2020-07-15 12:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7772,141374,2020-07-15,13:00:00,2020-07-15 13:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7773,141375,2020-07-15,13:15:00,2020-07-15 13:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7774,141376,2020-07-15,13:30:00,2020-07-15 13:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7775,141377,2020-07-15,13:45:00,2020-07-15 13:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7776,141378,2020-07-15,14:00:00,2020-07-15 14:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7777,141379,2020-07-15,14:15:00,2020-07-15 14:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7778,141380,2020-07-15,14:30:00,2020-07-15 14:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7779,141381,2020-07-15,14:45:00,2020-07-15 14:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7780,141382,2020-07-15,15:00:00,2020-07-15 15:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7781,141383,2020-07-15,15:15:00,2020-07-15 15:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7782,141384,2020-07-15,15:30:00,2020-07-15 15:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7783,141385,2020-07-15,15:45:00,2020-07-15 15:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7784,141386,2020-07-15,16:00:00,2020-07-15 16:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7785,141387,2020-07-15,16:15:00,2020-07-15 16:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7786,141388,2020-07-15,16:30:00,2020-07-15 16:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7787,141389,2020-07-15,16:45:00,2020-07-15 16:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7788,141390,2020-07-15,17:00:00,2020-07-15 17:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7789,141391,2020-07-15,17:15:00,2020-07-15 17:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7790,141392,2020-07-15,17:30:00,2020-07-15 17:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7791,141393,2020-07-15,17:45:00,2020-07-15 17:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7792,141394,2020-07-15,18:00:00,2020-07-15 18:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7793,141395,2020-07-15,18:15:00,2020-07-15 18:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7794,141396,2020-07-15,18:30:00,2020-07-15 18:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7795,141397,2020-07-15,18:45:00,2020-07-15 18:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7796,141398,2020-07-15,19:00:00,2020-07-15 19:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7797,141399,2020-07-15,19:15:00,2020-07-15 19:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7798,141400,2020-07-15,19:30:00,2020-07-15 19:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7799,141401,2020-07-15,19:45:00,2020-07-15 19:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7800,141402,2020-07-15,20:00:00,2020-07-15 20:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7801,141403,2020-07-15,20:15:00,2020-07-15 20:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7802,141404,2020-07-15,20:30:00,2020-07-15 20:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7803,141405,2020-07-15,20:45:00,2020-07-15 20:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7804,141406,2020-07-15,21:00:00,2020-07-15 21:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.1,9.9
7805,141407,2020-07-15,21:15:00,2020-07-15 21:15:00,0.12,0.05,0.04,0.04,0.03,0.18,9.4,10.1,9.9
7806,141408,2020-07-15,21:30:00,2020-07-15 21:30:00,0.24,0.1,0.09,0.08,0.05,0.35,9.4,10.1,9.9
7807,141409,2020-07-15,21:45:00,2020-07-15 21:45:00,0.83,0.32,0.31,0.27,0.18,1.06,9.4,10.1,9.9
7808,141410,2020-07-15,22:00:00,2020-07-15 22:00:00,1.42,0.54,0.52,0.47,0.32,1.76,9.4,10.1,9.9
7809,141411,2020-07-15,22:15:00,2020-07-15 22:15:00,2.23,0.86,0.81,0.75,0.49,2.75,9.4,10.1,9.9
7810,141412,2020-07-15,22:30:00,2020-07-15 22:30:00,3.05,1.18,1.09,1.03,0.68,3.74,9.4,10.1,9.9
7811,141413,2020-07-15,22:45:00,2020-07-15 22:45:00,4.29,1.69,1.57,1.44,1.04,5.91,9.4,10.1,9.9
7812,141414,2020-07-15,23:00:00,2020-07-15 23:00:00,5.52,2.19,2.05,1.85,1.41,8.07,9.4,10.1,9.9
7813,141415,2020-07-15,23:15:00,2020-07-15 23:15:00,6.99,3.34,2.92,2.6,2.02,10.61,9.4,10.1,9.9
7814,141416,2020-07-15,23:30:00,2020-07-15 23:30:00,8.46,4.49,3.79,3.35,2.63,13.16,9.4,10.1,9.9
7815,141417,2020-07-15,23:45:00,2020-07-15 23:45:00,11.02,5.02,4.2,3.66,2.85,13.83,9.4,10.1,9.9
7816,141418,2020-07-16,00:00:00,2020-07-16 00:00:00,13.57,5.56,4.62,3.96,3.08,14.49,8.7,8.1,8.3
7817,141419,2020-07-16,00:15:00,2020-07-16 00:15:00,13.75,5.37,4.68,4.29,3.07,15.25,8.7,8.1,8.3
7818,141420,2020-07-16,00:30:00,2020-07-16 00:30:00,13.94,5.18,4.75,4.61,3.06,16.0,8.7,8.1,8.3
7819,141421,2020-07-16,00:45:00,2020-07-16 00:45:00,16.18,6.28,5.42,5.19,3.51,19.34,8.7,8.1,8.3
7820,141422,2020-07-16,01:00:00,2020-07-16 01:00:00,18.42,7.37,6.08,5.78,3.96,22.68,8.7,8.1,8.3
7821,141423,2020-07-16,01:15:00,2020-07-16 01:15:00,19.79,7.86,6.69,6.3,4.26,24.98,8.7,8.1,8.3
7822,141424,2020-07-16,01:30:00,2020-07-16 01:30:00,21.16,8.34,7.29,6.83,4.56,27.28,8.7,8.1,8.3
7823,141425,2020-07-16,01:45:00,2020-07-16 01:45:00,21.12,8.75,7.46,6.98,4.57,27.02,8.7,8.1,8.3
7824,141426,2020-07-16,02:00:00,2020-07-16 02:00:00,21.07,9.17,7.62,7.14,4.58,26.76,8.7,8.1,8.3
7825,141427,2020-07-16,02:15:00,2020-07-16 02:15:00,18.3,7.83,6.7,6.27,4.01,22.86,8.7,8.1,8.3
7826,141428,2020-07-16,02:30:00,2020-07-16 02:30:00,15.54,6.49,5.78,5.39,3.44,18.97,8.7,8.1,8.3
7827,141429,2020-07-16,02:45:00,2020-07-16 02:45:00,15.48,6.71,5.74,5.37,3.42,19.65,8.7,8.1,8.3
7828,141430,2020-07-16,03:00:00,2020-07-16 03:00:00,15.42,6.93,5.71,5.33,3.4,20.33,8.7,8.1,8.3
7829,141431,2020-07-16,03:15:00,2020-07-16 03:15:00,16.18,7.48,6.06,5.61,3.62,21.48,8.7,8.1,8.3
7830,141432,2020-07-16,03:30:00,2020-07-16 03:30:00,16.93,8.03,6.42,5.88,3.83,22.64,8.7,8.1,8.3
7831,141433,2020-07-16,03:45:00,2020-07-16 03:45:00,14.13,6.08,5.29,5.03,3.21,18.31,8.7,8.1,8.3
7832,141434,2020-07-16,04:00:00,2020-07-16 04:00:00,11.34,4.12,4.17,4.18,2.58,13.98,8.7,8.1,8.3
7833,141435,2020-07-16,04:15:00,2020-07-16 04:15:00,8.52,3.2,3.15,3.09,1.92,10.21,8.7,8.1,8.3
7834,141436,2020-07-16,04:30:00,2020-07-16 04:30:00,5.71,2.27,2.12,2.0,1.25,6.43,8.7,8.1,8.3
7835,141437,2020-07-16,04:45:00,2020-07-16 04:45:00,5.58,2.25,2.07,1.96,1.23,6.38,8.7,8.1,8.3
7836,141438,2020-07-16,05:00:00,2020-07-16 05:00:00,5.44,2.23,2.02,1.93,1.2,6.34,8.7,8.1,8.3
7837,141439,2020-07-16,05:15:00,2020-07-16 05:15:00,3.84,1.6,1.43,1.37,0.85,4.47,8.7,8.1,8.3
7838,141440,2020-07-16,05:30:00,2020-07-16 05:30:00,2.24,0.97,0.85,0.81,0.5,2.59,8.7,8.1,8.3
7839,141441,2020-07-16,05:45:00,2020-07-16 05:45:00,1.99,0.82,0.74,0.7,0.43,2.23,8.7,8.1,8.3
7840,141442,2020-07-16,06:00:00,2020-07-16 06:00:00,1.74,0.68,0.63,0.59,0.36,1.88,8.7,8.1,8.3
7841,141443,2020-07-16,06:15:00,2020-07-16 06:15:00,1.38,0.55,0.51,0.48,0.29,1.53,8.7,8.1,8.3
7842,141444,2020-07-16,06:30:00,2020-07-16 06:30:00,1.03,0.42,0.39,0.36,0.22,1.19,8.7,8.1,8.3
7843,141445,2020-07-16,06:45:00,2020-07-16 06:45:00,0.58,0.24,0.21,0.2,0.12,0.67,8.7,8.1,8.3
7844,141446,2020-07-16,07:00:00,2020-07-16 07:00:00,0.12,0.06,0.04,0.04,0.03,0.16,8.7,8.1,8.3
7845,141447,2020-07-16,07:15:00,2020-07-16 07:15:00,0.07,0.03,0.02,0.02,0.01,0.08,8.7,8.1,8.3
7846,141448,2020-07-16,07:30:00,2020-07-16 07:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7847,141449,2020-07-16,07:45:00,2020-07-16 07:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7848,141450,2020-07-16,08:00:00,2020-07-16 08:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7849,141451,2020-07-16,08:15:00,2020-07-16 08:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7850,141452,2020-07-16,08:30:00,2020-07-16 08:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7851,141453,2020-07-16,08:45:00,2020-07-16 08:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7852,141454,2020-07-16,09:00:00,2020-07-16 09:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7853,141455,2020-07-16,09:15:00,2020-07-16 09:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7854,141456,2020-07-16,09:30:00,2020-07-16 09:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7855,141457,2020-07-16,09:45:00,2020-07-16 09:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7856,141458,2020-07-16,10:00:00,2020-07-16 10:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7857,141459,2020-07-16,10:15:00,2020-07-16 10:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7858,141460,2020-07-16,10:30:00,2020-07-16 10:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7859,141461,2020-07-16,10:45:00,2020-07-16 10:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7860,141462,2020-07-16,11:00:00,2020-07-16 11:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7861,141463,2020-07-16,11:15:00,2020-07-16 11:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7862,141464,2020-07-16,11:30:00,2020-07-16 11:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7863,141465,2020-07-16,11:45:00,2020-07-16 11:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7864,141466,2020-07-16,12:00:00,2020-07-16 12:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7865,141467,2020-07-16,12:15:00,2020-07-16 12:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7866,141468,2020-07-16,12:30:00,2020-07-16 12:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7867,141469,2020-07-16,12:45:00,2020-07-16 12:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7868,141470,2020-07-16,13:00:00,2020-07-16 13:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7869,141471,2020-07-16,13:15:00,2020-07-16 13:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7870,141472,2020-07-16,13:30:00,2020-07-16 13:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7871,141473,2020-07-16,13:45:00,2020-07-16 13:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7872,141474,2020-07-16,14:00:00,2020-07-16 14:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7873,141475,2020-07-16,14:15:00,2020-07-16 14:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7874,141476,2020-07-16,14:30:00,2020-07-16 14:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7875,141477,2020-07-16,14:45:00,2020-07-16 14:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7876,141478,2020-07-16,15:00:00,2020-07-16 15:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7877,141479,2020-07-16,15:15:00,2020-07-16 15:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7878,141480,2020-07-16,15:30:00,2020-07-16 15:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7879,141481,2020-07-16,15:45:00,2020-07-16 15:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7880,141482,2020-07-16,16:00:00,2020-07-16 16:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7881,141483,2020-07-16,16:15:00,2020-07-16 16:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7882,141484,2020-07-16,16:30:00,2020-07-16 16:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7883,141485,2020-07-16,16:45:00,2020-07-16 16:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7884,141486,2020-07-16,17:00:00,2020-07-16 17:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7885,141487,2020-07-16,17:15:00,2020-07-16 17:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7886,141488,2020-07-16,17:30:00,2020-07-16 17:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7887,141489,2020-07-16,17:45:00,2020-07-16 17:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7888,141490,2020-07-16,18:00:00,2020-07-16 18:00:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7889,141491,2020-07-16,18:15:00,2020-07-16 18:15:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7890,141492,2020-07-16,18:30:00,2020-07-16 18:30:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
7891,141493,2020-07-16,18:45:00,2020-07-16 18:45:00,0.01,0.0,0.0,0.0,0.0,0.0,8.7,8.1,8.3
